Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,arabi-defline
Sevir.3G223100,NA,NA,NA,NA,NA,NA,NA
Sevir.3G223200,-3.384658324,0.262158951,-0.63777744,0.446053082,-0.682630597,0.999694537,laccase 17
Sevir.3G223300,0.642245873,0.958618859,0.26256419,0.366470685,0.021012017,0.999694537,FKBP-like peptidyl-prolyl cis-trans isomerase family protein
Sevir.3G223400,-0.335177642,0.959559788,-0.015212433,0.972665709,0.112092277,0.999694537,DHHC-type zinc finger family protein
Sevir.3G223500,1.861540551,0.958618859,0.190248074,0.213914099,0.079617657,0.999694537,"Aminotransferase-like, plant mobile domain family protein"
Sevir.3G223600,1.515330026,NA,-1.707303424,NA,-2.526378891,0.999694537,NA
Sevir.3G223701,0.516024465,0.958618859,-0.675614175,0.006949869,-0.072140707,0.999694537,glycerol-3-phosphate acyltransferase 5
Sevir.3G223800,-0.587941108,0.958618859,-0.111438704,0.796169771,0.09509399,0.999694537,Tetratricopeptide repeat (TPR)-like superfamily protein
Sevir.3G223900,1.099560095,0.958618859,-0.593979236,0.209460981,-0.080129958,0.999694537,highly ABA-induced PP2C gene 2
Sevir.3G224000,NA,NA,NA,NA,NA,NA,cytochrome-c oxidases;electron carriers
Sevir.3G224050,-1.311609495,NA,1.619406734,NA,-0.889484256,0.999694537,NA
Sevir.3G224100,NA,NA,-0.826079138,NA,NA,NA,glycerol-3-phosphate acyltransferase 1
Sevir.3G224150,-0.460602444,NA,-0.37413771,NA,-3.039710838,0.999694537,NA
Sevir.3G224200,1.407249533,NA,0.127145525,NA,-0.122712567,0.999694537,NA
Sevir.3G224300,-5.465522168,0.06258858,-0.15482595,0.914150143,0.254745571,0.999694537,Ribosomal protein S8 family protein
Sevir.3G224400,0.306445125,0.973022813,-0.123588896,0.879611294,0.188477432,0.999694537,Uncharacterised protein family (UPF0497)
Sevir.3G224500,0.598158798,0.959559788,-0.074579097,0.77834244,-0.246707105,0.999694537,NAD(P)-linked oxidoreductase superfamily protein
Sevir.3G224600,0.530721744,NA,1.929212353,NA,1.408011224,0.999694537,NA
Sevir.3G224700,NA,NA,-0.717663389,NA,-0.015384143,0.999694537,NAD(P)-linked oxidoreductase superfamily protein
Sevir.3G224750,0.918279818,0.958618859,-0.302638413,0.724844629,-0.551453575,0.999694537,NA
Sevir.3G224800,0.048879991,0.994006481,0.268273405,0.171948583,0.155624444,0.999694537,NAD(P)-linked oxidoreductase superfamily protein
Sevir.3G224900,1.860747619,0.958618859,0.027699215,0.937888587,-0.085043162,0.999694537,"Ribose 5-phosphate isomerase, type A protein"
Sevir.3G225000,1.308797599,0.958618859,0.266433825,0.286674529,0.082843155,0.999694537,NAD(P)-linked oxidoreductase superfamily protein
Sevir.3G225100,-0.179051345,0.986426001,-0.089699087,0.950767643,0.308641271,0.999694537,Mitochondrial glycoprotein family protein
Sevir.3G225200,-0.200350555,0.972207055,0.081467386,0.839793304,-0.025837475,0.999694537,Integral membrane Yip1 family protein
Sevir.3G225300,0.113779164,0.991948384,0.117144459,0.812040205,-0.215984327,0.999694537,uracil phosphoribosyltransferase
Sevir.3G225400,-0.13394711,0.983587082,0.004829135,0.992266506,0.000832045,0.999694537,prenylated RAB acceptor 1.A2
Sevir.3G225500,-1.08837051,0.958618859,0.218257439,0.168218677,-0.002550075,0.999694537,delta 1-pyrroline-5-carboxylate synthase 2
Sevir.3G225600,1.363970967,0.958618859,0.185092752,0.46881691,-0.096007221,0.999694537,basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Sevir.3G225650,NA,NA,NA,NA,NA,NA,NA
Sevir.3G225700,0.76700828,0.958618859,-0.36193727,0.156596992,-0.110367568,0.999694537,POX (plant homeobox) family protein
Sevir.3G225800,NA,NA,NA,NA,NA,NA,NA
Sevir.3G225900,-0.635733935,NA,0.435576738,NA,-0.075131642,0.999694537,NA
Sevir.3G226000,0.973713124,0.958618859,0.304476615,0.218738939,-0.494188264,0.999694537,NA
Sevir.3G226050,0.606166204,0.958618859,0.306942782,0.435328768,-0.624358268,0.999694537,NA
Sevir.3G226100,-2.447045631,0.656217957,-0.09377454,0.91521262,0.04543238,0.999694537,RHO guanyl-nucleotide exchange factor 7
Sevir.3G226200,-2.277199631,0.958618859,0.895371371,NA,-0.398303957,0.999694537,partner of SLD five 1
Sevir.3G226300,-2.486963251,0.726646393,0.399941284,0.555756486,0.646818547,0.999694537,Adenine nucleotide alpha hydrolases-like superfamily protein
Sevir.3G226400,0.575755264,0.958618859,0.367481528,0.078752549,0.277684426,0.999694537,guanylyl cyclase 1
Sevir.3G226500,-0.853745007,NA,-0.48572585,0.671045734,0.088098396,0.999694537,HOPZ-ACTIVATED RESISTANCE 1
Sevir.3G226600,-0.158467482,0.983118897,-0.223296755,0.468133269,0.333460726,0.999694537,NA
Sevir.3G226700,0.168632238,0.978977784,-5.47E-05,0.999799599,0.113634785,0.999694537,Arabidopsis Inositol phosphorylceramide synthase 1
Sevir.3G226800,-1.938187064,0.958618859,-0.022775818,0.987435748,0.227063377,0.999694537,RING/FYVE/PHD zinc finger superfamily protein
Sevir.3G226900,-2.799999347,NA,-1.330368217,NA,NA,NA,PAR1 protein
Sevir.3G227000,-0.830884421,0.958618859,0.268942896,0.046615521,0.054629726,0.999694537,LETM1-like protein
Sevir.3G227100,0.264460353,0.965324878,0.034307784,0.934724942,0.099953066,0.999694537,O-fucosyltransferase family protein
Sevir.3G227200,0.29043076,0.977068662,0.090733975,0.888060546,0.124282535,0.999694537,maternal effect embryo arrest 59
Sevir.3G227300,-1.396625889,0.958618859,0.143195733,0.831532534,0.027980236,0.999694537,phosphate transporter 4;2
Sevir.3G227400,-1.687968825,NA,-0.236734162,0.847015954,-0.400567695,0.999694537,Protein of unknown function (DUF740)
Sevir.3G227433,-0.723484953,NA,-0.594694664,NA,3.595625096,0.999694537,NA
Sevir.3G227466,0.355523315,NA,-0.077554604,NA,0.056634714,0.999694537,NA
Sevir.3G227500,-0.023824519,0.997380543,-0.086515286,0.875316673,0.189523798,0.999694537,Duplicated homeodomain-like superfamily protein
Sevir.3G227600,-0.048707265,0.994158142,-0.027567021,0.953085657,-0.235833271,0.999694537,Glycosyl hydrolase family protein
Sevir.3G227700,NA,NA,NA,NA,NA,NA,NA
Sevir.3G227800,0.096313902,0.988147952,0.015857269,0.959242338,-0.006575188,0.999694537,RNI-like superfamily protein
Sevir.3G227901,-0.176080815,NA,-0.270995787,NA,-0.275058017,0.999694537,NA
Sevir.3G228000,-0.396185508,0.958618859,-0.2948151,0.56061896,-0.412598286,0.999694537,HXXXD-type acyl-transferase family protein
Sevir.3G228100,-5.369502251,NA,-2.721562434,NA,2.890961036,0.999694537,glycerol-3-phosphate acyltransferase 6
Sevir.3G228200,-1.272169262,0.958618859,0.390545068,0.0058632,-0.131015069,0.999694537,Tetratricopeptide repeat (TPR)-like superfamily protein
Sevir.3G228300,1.138938804,NA,-0.629146957,NA,0.264062411,0.999694537,NA
Sevir.3G228401,-2.799999347,NA,-0.115587057,NA,0.845187455,0.999694537,myb domain protein 98
Sevir.3G228500,-1.416719303,0.958618859,-0.0723645,0.931203799,-0.158047028,0.999694537,Transmembrane amino acid transporter family protein
Sevir.3G228600,-0.634919454,0.958618859,-0.036432327,0.94330436,-0.273579861,0.999694537,Pleckstrin homology (PH) domain superfamily protein
Sevir.3G228700,0.211411515,NA,0.27733273,NA,0.086541652,0.999694537,Carbohydrate-binding-like fold
Sevir.3G228800,0.491592579,0.958618859,0.138269472,0.557143584,0.136513766,0.999694537,arginine-tRNA protein transferase 2
Sevir.3G228900,-2.891477335,0.414344331,0.240653379,0.644097032,0.515525087,0.999694537,demeter-like 1
Sevir.3G229000,-0.823344242,0.958618859,-0.299204847,0.539078275,-0.003203464,0.999694537,NA
Sevir.3G229200,1.146488937,0.958618859,0.19981181,0.327542299,-0.107573087,0.999694537,60S acidic ribosomal protein family
Sevir.3G229300,-2.771629323,0.720537598,-0.365130415,0.751000746,-0.950898157,0.999694537,"cytochrome P450, family 94, subfamily C, polypeptide 1"
Sevir.3G229400,0.579464345,0.958618859,0.194085052,0.693893639,0.173193166,0.999694537,Tetratricopeptide repeat (TPR)-like superfamily protein
Sevir.3G229466,1.274116884,NA,0.277235501,NA,0.521133126,0.999694537,Eukaryotic protein of unknown function (DUF914)
Sevir.3G229532,2.527579652,NA,-0.648691112,NA,0.457435781,0.999694537,NA
Sevir.3G229600,0.298788268,0.966614945,-0.165890019,0.426573866,0.246253625,0.999694537,Eukaryotic protein of unknown function (DUF914)
Sevir.3G229700,0.5307273,NA,1.282992183,NA,0.452519188,0.999694537,NA
Sevir.3G229800,-0.72272175,0.958618859,-0.153609867,0.906522648,0.405735137,0.999694537,WIP domain protein 5
Sevir.3G229900,-2.666068167,0.958618859,0.623606519,NA,-0.518993508,0.999694537,bZIP transcription factor family protein
Sevir.3G230000,-3.527875296,0.178398161,0.402791747,0.49788846,0.490557014,0.999694537,Tubulin/FtsZ family protein
Sevir.3G230100,0.717873723,0.958618859,-0.090389035,0.839849409,0.152151564,0.999694537,Syntaxin/t-SNARE family protein
Sevir.3G230200,0.480470061,0.962784508,0.160656544,0.680076529,-0.285451721,0.999694537,ferredoxin 3
Sevir.3G230300,1.962866146,0.958618859,0.092996489,0.759098438,0.007170405,0.999694537,Glycosyl hydrolase superfamily protein
Sevir.3G230400,0.920233927,0.958618859,0.009448222,0.980001089,0.021753691,0.999694537,sec23/sec24 transport family protein
Sevir.3G230450,-0.500626709,NA,NA,NA,-0.983872319,0.999694537,NA
Sevir.3G230500,0.681811321,NA,-1.197266316,NA,-2.307555462,0.999694537,NAC domain containing protein 90
Sevir.3G230600,-4.988295568,0.139172252,-0.64559446,NA,-0.02345115,0.999694537,Duplicated homeodomain-like superfamily protein
Sevir.3G230700,-6.622819236,NA,-1.004619493,NA,2.791682205,0.999694537,NA
Sevir.3G230800,1.861503461,0.958618859,-0.398190761,0.216320591,-0.379590379,0.999694537,ovate family protein 13
Sevir.3G230900,-0.629981788,NA,1.883374061,NA,0.708921403,0.999694537,Ovate family protein
Sevir.3G231000,-1.716270048,0.958618859,0.037978242,0.949017086,0.215824281,0.999694537,"NIMA (never in mitosis, gene A)-related 6"
Sevir.3G231100,0.466092832,0.958618859,0.038453562,0.95046605,-0.076029934,0.999694537,histone deacetylase 8
Sevir.3G231200,-0.399823481,NA,-0.826079138,NA,NA,NA,NA
Sevir.3G231300,1.729144553,NA,-0.570363841,NA,1.30764661,0.999694537,NA
Sevir.3G231400,0.766895516,0.958618859,0.175532588,0.570237349,-0.222039713,0.999694537,NC domain-containing protein-related
Sevir.3G231500,-2.799999347,NA,1.584773301,NA,1.07256633,0.999694537,NA
Sevir.3G231600,1.514654604,0.958618859,-0.238664945,0.327814917,-0.487945077,0.999694537,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Sevir.3G231700,-8.860195141,0.025177937,-2.180616151,NA,2.42355081,0.999694537,Dof-type zinc finger DNA-binding family protein
Sevir.3G231800,NA,NA,NA,NA,NA,NA,NA
Sevir.3G231900,0.530730629,NA,NA,NA,2.856237132,0.999694537,NA
Sevir.3G232000,NA,NA,-1.707666669,NA,0.18762642,0.999694537,NA
Sevir.3G232101,0.143197419,0.983966949,-0.526555203,0.017214113,-0.385813951,0.999694537,"CYS, MET, PRO, and GLY protein 2"
Sevir.3G232200,-0.128610254,0.987090447,-0.352754721,0.598621337,0.035382305,0.999694537,mitochondrial editing factor  21
Sevir.3G232300,-1.838158923,NA,-0.826079138,NA,0.886528986,0.999694537,RING/U-box superfamily protein
Sevir.3G232400,-0.265717378,0.965555721,0.155121272,0.509802436,-0.099565249,0.999694537,actin-11
Sevir.3G232501,0.904704779,0.958618859,0.24953281,0.094830487,0.040629428,0.999694537,Histone superfamily protein
Sevir.3G232600,-1.528317192,0.958618859,-0.308366568,0.299863246,0.008106907,0.999694537,Inositol monophosphatase family protein
Sevir.3G232700,-0.534576027,0.958618859,-0.115412208,0.624415819,-0.213127072,0.999694537,pyrophosphorylase 3
Sevir.3G232800,-0.861945923,0.958618859,0.14520619,0.825216838,-0.106307263,0.999694537,Small nuclear ribonucleoprotein family protein
Sevir.3G232901,-3.245674901,NA,NA,NA,NA,NA,NA
Sevir.3G233000,0.571867969,0.958618859,0.063465004,0.890809341,0.04549901,0.999694537,tubby like protein 10
Sevir.3G233100,0.871834273,0.958618859,-0.170683781,0.760732466,-0.105478636,0.999694537,NA
Sevir.3G233200,0.552411774,0.959134716,-0.281939356,0.619581513,0.015927041,0.999694537,Basic-leucine zipper (bZIP) transcription factor family protein
Sevir.3G233250,1.437455888,NA,-0.352353408,NA,-1.432106765,0.999694537,NA
Sevir.3G233300,NA,NA,NA,NA,NA,NA,cysteine-rich RLK (RECEPTOR-like protein kinase) 6
Sevir.3G233400,-7.446396844,NA,NA,NA,NA,NA,Integral membrane Yip1 family protein
Sevir.3G233500,2.048810918,NA,-0.977169408,NA,-0.939138675,0.999694537,NA
Sevir.3G233600,-0.721711513,0.958618859,0.127946155,0.543071814,0.043683395,0.999694537,polypyrimidine tract-binding protein 3
Sevir.3G233700,-2.220007809,0.720232644,-0.058249859,0.935101844,-0.036049134,0.999694537,like COV 2
Sevir.3G233801,0.553373353,NA,-0.136688552,NA,-0.20997528,0.999694537,Integrase-type DNA-binding superfamily protein
Sevir.3G233900,-0.415300683,0.958618859,0.388343324,0.044367008,0.251920413,0.999694537,DHHC-type zinc finger family protein
Sevir.3G234000,0.157244008,0.988120956,0.147123494,0.872050963,0.300569244,0.999694537,Homeodomain-like superfamily protein
Sevir.3G234101,-0.856762904,NA,0.251879091,NA,0.52091921,0.999694537,NA
Sevir.3G234200,-2.185360128,0.819791114,-0.414854382,0.169280714,-0.149971737,0.999694537,Protein kinase superfamily protein
Sevir.3G234300,-0.42411168,0.958618859,-0.084594149,0.803527272,-0.605488196,0.999694537,Subtilase family protein
Sevir.3G234400,NA,NA,NA,NA,NA,NA,Thioesterase superfamily protein
Sevir.3G234500,NA,NA,-0.826079138,NA,NA,NA,Protein kinase superfamily protein
Sevir.3G234600,1.071482883,0.958618859,-0.010714094,0.993874407,0.289101056,0.999694537,NA
Sevir.3G234700,1.036397749,NA,0.677891974,NA,-2.794060855,0.999694537,Protein of unknown function (DUF1218)
Sevir.3G234800,0.930455509,NA,-0.502149917,NA,-1.948909633,0.999694537,Protein of unknown function (DUF1218)
Sevir.3G234900,NA,NA,NA,NA,NA,NA,Protein of unknown function (DUF1218)
Sevir.3G235000,NA,NA,NA,NA,NA,NA,NA
Sevir.3G235100,NA,NA,-0.723122532,NA,0.886528986,0.999694537,NA
Sevir.3G235200,1.514837391,NA,2.358694363,NA,NA,NA,NA
Sevir.3G235300,NA,NA,0.03899202,NA,0.886528986,0.999694537,NA
Sevir.3G235400,-0.155121577,NA,-1.682304448,NA,-2.142576423,0.999694537,Protein of unknown function (DUF1218)
Sevir.3G235500,0.0080103,0.999048799,-0.098366601,0.893170919,0.102595934,0.999694537,Phosphoinositide phosphatase family protein
Sevir.3G235600,-3.551381552,NA,-0.826079138,NA,NA,NA,Protein of unknown function (DUF1218)
Sevir.3G235700,1.725616336,0.958618859,-0.494581057,0.005413495,-0.628561077,0.999694537,Protein of unknown function (DUF1218)
Sevir.3G235800,2.153731713,0.958618859,-0.286874121,0.777255211,-0.966546409,0.999694537,Protein of unknown function (DUF1218)
Sevir.3G235900,-0.795537421,0.958618859,-0.085571813,0.902219911,-0.191568484,0.999694537,Protein kinase superfamily protein
Sevir.3G236000,0.985490581,0.958618859,-0.150314515,0.497446638,-0.089122517,0.999694537,"Proteinase inhibitor, propeptide"
Sevir.3G236100,0.138929124,0.983673247,0.024102054,0.940788147,-0.121262332,0.999694537,alpha/beta-Hydrolases superfamily protein
Sevir.3G236200,0.929781422,0.958618859,0.000977832,0.998963203,0.187748136,0.999694537,NA
Sevir.3G236300,0.237955408,0.982063497,-0.118783648,0.805761966,-0.055615588,0.999694537,Basic-leucine zipper (bZIP) transcription factor family protein
Sevir.3G236400,0.935161352,0.958618859,0.120707154,0.896089539,0.053451862,0.999694537,NA
Sevir.3G236500,0.751388833,0.958618859,0.122065394,0.49569028,-0.096087542,0.999694537,Protein of unknown function (DUF1682)
Sevir.3G236600,0.240328197,0.970831461,-0.02619269,0.945724984,0.126879015,0.999694537,aspartate aminotransferase
Sevir.3G236700,0.43087398,0.958618859,-0.00437329,0.994883394,0.055512988,0.999694537,NA
Sevir.3G236800,-5.290096483,NA,-1.599085,NA,0.886528986,0.999694537,GAST1 protein homolog 3
Sevir.3G236850,-3.785889959,NA,0.594107257,NA,2.441722985,0.999694537,Major facilitator superfamily protein
Sevir.3G236900,0.625479341,0.958618859,-0.134265318,0.503034918,-0.036687584,0.999694537,Major facilitator superfamily protein
Sevir.3G237000,-0.905842592,0.958618859,-0.35085302,0.723880208,-0.151357098,0.999694537,Major facilitator superfamily protein
Sevir.3G237100,-1.089538242,0.958618859,-0.164593048,0.759936618,-0.219509779,0.999694537,GLN phosphoribosyl pyrophosphate amidotransferase 1
Sevir.3G237200,-1.04381219,0.958618859,0.068290358,0.908546232,0.014180896,0.999694537,Protein of unknown function (DUF803)
Sevir.3G237300,-1.477961739,0.958618859,0.55535428,0.000186095,0.123420219,0.999694537,GTP-binding family protein
Sevir.3G237400,0.587610659,0.958618859,0.087819654,0.752592974,0.048187801,0.999694537,Protein of unknown function (DUF668)
Sevir.3G237500,-0.633357513,0.958618859,0.396186262,0.038975068,0.162582479,0.999694537,P-loop containing nucleoside triphosphate hydrolases superfamily protein
Sevir.3G237550,-0.399823481,NA,1.097474214,NA,NA,NA,NA
Sevir.3G237600,-0.62810815,NA,-0.826087779,NA,0.452043532,0.999694537,NA
Sevir.3G237700,-1.69130011,0.958618859,-0.149992701,0.807033729,-0.330539795,0.999694537,myb domain protein 4
Sevir.3G237800,-3.553652489,0.192857467,0.330907668,NA,1.053558121,0.999694537,C2 calcium/lipid-binding plant phosphoribosyltransferase family protein
Sevir.3G237900,-0.348633538,0.960520067,-0.297016509,0.288756254,-0.23795566,0.999694537,alpha/beta-Hydrolases superfamily protein
Sevir.3G238000,0.430397378,0.958618859,-0.37211315,0.119109831,-0.393419602,0.999694537,Sec14p-like phosphatidylinositol transfer family protein
Sevir.3G238100,0.325271598,NA,-0.255799185,NA,0.086897814,0.999694537,NA
Sevir.3G238200,-0.205469842,0.972346413,-0.063145249,0.82385043,-0.269780475,0.999694537,potassium transport 2/3
Sevir.3G238300,-5.84746849,0.013958934,-1.260403259,NA,-0.188499886,0.999694537,Adenine nucleotide alpha hydrolases-like superfamily protein
Sevir.3G238500,0.868298064,0.958618859,-0.07484546,0.903971393,0.245390308,0.999694537,beta-galactosidase 16
Sevir.3G238700,NA,NA,-0.826079138,NA,NA,NA,DNAse I-like superfamily protein
Sevir.3G238800,2.384794904,NA,1.586038235,NA,-0.179130886,0.999694537,beta-galactosidase 16
Sevir.3G238900,-1.971768457,0.949457146,-0.235680663,0.759859526,-0.060554097,0.999694537,DNAJ heat shock family protein
Sevir.3G239000,-0.815669852,NA,-1.178716136,NA,-0.121233995,0.999694537,ankyrin repeat family protein
Sevir.3G239050,NA,NA,0.141920149,NA,1.749510472,0.999694537,NA
Sevir.3G239100,0.719129768,0.958618859,-0.294268762,0.129134542,-0.114656783,0.999694537,"Protein of unknown function DUF92, transmembrane"
Sevir.3G239200,-0.399823481,NA,0.137708245,NA,-0.923716252,0.999694537,NA
Sevir.3G239300,1.257387503,0.958618859,0.088561976,0.738461478,0.147723988,0.999694537,ankyrin repeat family protein
Sevir.3G239400,0.493659339,0.958618859,0.164922873,0.496996482,-0.038766154,0.999694537,RNA-binding (RRM/RBD/RNP motifs) family protein
Sevir.3G239500,-4.231773773,NA,NA,NA,2.219809543,0.999694537,Galactosyltransferase family protein
Sevir.3G239600,NA,NA,-0.826079138,NA,0.683512953,0.999694537,NA
Sevir.3G239700,1.758876544,0.958618859,-0.709977752,0.00119427,-0.31896354,0.999694537,Octicosapeptide/Phox/Bem1p family protein
Sevir.3G239800,-2.904902712,NA,0.59199132,NA,2.927169047,0.999694537,NA
Sevir.3G239900,-0.877003477,NA,1.692527553,NA,-1.939366623,0.999694537,Peroxidase superfamily protein
Sevir.3G240000,0.55855954,NA,0.134425409,NA,-0.674269986,0.999694537,Peroxidase superfamily protein
Sevir.3G240100,0.483441683,NA,0.938430212,NA,-0.402424062,0.999694537,Peroxidase superfamily protein
Sevir.3G240300,-1.837263873,NA,-1.378843997,NA,0.364139764,0.999694537,Peroxidase superfamily protein
