Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,arabi-defline
Bradi1g67851,0.028602376,NA,-0.20644935,0.983171897,-0.149622582,0.911394874,NA
Bradi1g67861,1.002055972,NA,0.18120504,0.981869448,0.12147221,0.940095309,NA
Bradi1g67870,0.680549925,0.890626694,-0.262079664,0.974214004,0.277827175,0.78389896,NA
Bradi1g67880,0.998732851,0.890626694,-0.06175609,0.992469095,0.408180719,0.350518325,D111/G-patch domain-containing protein
Bradi1g67883,0.575141322,NA,0.476176056,0.932362976,-0.421274912,0.624301916,NA
Bradi1g67887,0.157860623,NA,-1.018801624,0.954583963,-1.160590193,NA,Protein kinase superfamily protein
Bradi1g67900,0.320719043,0.890626694,-0.160556801,0.981328184,-0.064185017,0.916036613,GHMP kinase family protein
Bradi1g67910,1.188137346,NA,0.917439391,NA,2.545531768,NA,RAD-like 6
Bradi1g67920,-0.619159342,0.890626694,-0.18156035,0.962725578,-0.613303668,0.02223067,long-chain base1
Bradi1g67930,1.276285477,NA,-0.483116281,0.95739333,-0.174998352,0.903495166,alpha/beta-Hydrolases superfamily protein
Bradi1g67936,0.479049391,NA,-1.411857603,0.579687941,-0.061762061,0.975038217,transcription activators;DNA binding;RNA polymerase II transcription factors;catalytics;transcription initiation factors
Bradi1g67939,0.667753037,NA,0.099452267,0.992469095,0.354098888,NA,NA
Bradi1g67942,0.463605348,0.890626694,-0.25198034,0.96006041,0.909209777,0.114171002,Protein kinase superfamily protein
Bradi1g67950,1.498621155,NA,-0.197339429,NA,1.355011541,NA,Calcium-dependent lipid-binding (CaLB domain) family protein
Bradi1g67960,-0.085415508,0.913766452,0.152253788,0.971725571,-0.137938816,0.72412188,vacuolar proton ATPase A3
Bradi1g67965,-5.935603732,0.046619527,0.536119644,NA,-0.787955215,NA,PETG
Bradi1g67971,0.794869958,0.890626694,0.509784912,0.908147204,0.322895664,0.223823251,NA
Bradi1g67975,0.393873461,0.903044208,0.538581943,0.905328297,0.065977021,0.925538665,NA
Bradi1g67977,0.382992427,NA,-0.821955396,0.858280601,-0.245573781,0.875135974,NA
Bradi1g67980,-1.316744428,0.890626694,-0.523431327,0.929321981,-0.880922283,0.000412964,"nuclear factor Y, subunit C4"
Bradi1g67990,-0.763771942,0.890626694,0.001220652,0.999937378,-0.116417915,0.784329482,DnaJ/Hsp40 cysteine-rich domain superfamily protein
Bradi1g68000,0.791431422,0.890626694,-1.01709665,0.903607685,-0.833539326,0.213069932,"Abscisic acid-responsive (TB2/DP1, HVA22) family protein"
Bradi1g68010,0.662193991,0.890626694,0.174079198,0.981869448,-0.179856063,0.675234535,Calcium-binding EF-hand family protein
Bradi1g68020,0.960123449,0.890626694,-0.283790489,0.977219925,-0.019781862,0.988309603,NA
Bradi1g68025,1.095340797,NA,-0.610221643,0.89620351,-0.895167858,0.351287652,NA
Bradi1g68030,-0.070379878,0.962268874,-0.059986891,0.992896227,0.739782737,0.023434992,NA
Bradi1g68035,-0.898128984,NA,0.463724312,NA,-0.402541686,NA,NA
Bradi1g68040,-0.106131798,0.919644615,-0.440319147,0.93168956,-0.530583237,0.173977928,UDP-D-glucuronate 4-epimerase 2
Bradi1g68050,0.912646806,0.890626694,-0.284980142,0.945069178,0.502364533,0.174884889,nucleotide-sensitive chloride conductance regulator (ICln) family protein
Bradi1g68060,0.839974019,0.890626694,0.589507214,0.88299928,0.237158409,0.560353039,Class I peptide chain release factor
Bradi1g68070,1.480542495,0.890626694,-0.208010973,0.98490663,-0.121566088,0.912408862,NA
Bradi1g68080,-1.280338654,0.890626694,0.304837409,0.932362976,0.06365139,0.892581509,Enolase
Bradi1g68085,0.228739096,NA,0.043807019,NA,0.09719688,NA,NA
Bradi1g68090,0.841264156,NA,-0.207043637,0.981328184,-0.047454678,0.95727668,"cytochrome P450, family 76, subfamily C, polypeptide 1"
Bradi1g68094,0.042747543,NA,0.23181859,0.981869448,-0.315878233,0.858801336,NA
Bradi1g68099,0.602134719,NA,0.728985524,0.846282892,0.190762733,0.905093402,ankyrin repeat family protein
Bradi1g68102,0.745906437,NA,-1.850682149,0.611903671,1.423046148,NA,ankyrin repeat family protein
Bradi1g68106,NA,NA,-0.914261853,NA,-0.085299398,NA,NA
Bradi1g68110,-0.419590478,0.890626694,0.496036988,0.842869156,-0.030941521,0.956261601,autophagy 9 (APG9)
Bradi1g68120,0.4015063,0.890626694,0.057887876,0.992469095,0.190349135,0.821763889,ACT domain repeat 8
Bradi1g68131,-0.884993463,NA,-0.718154133,0.958740189,0.239662692,NA,NA
Bradi1g68140,0.031050588,0.980790153,-0.059911612,0.992896227,-0.000963666,0.999163004,NA
Bradi1g68150,1.319184716,NA,-0.249762427,NA,0.063246263,NA,Cupredoxin superfamily protein
Bradi1g68160,1.100603296,0.890626694,0.154258432,0.971164151,0.114645371,0.790203048,Double Clp-N motif protein
Bradi1g68165,-0.118149173,NA,0.807077697,0.932362976,-0.792919756,NA,NA
Bradi1g68170,0.14149101,NA,-0.701864467,NA,0.408834386,NA,LOB domain-containing protein 18
Bradi1g68180,-0.204978697,0.890626694,-0.244291318,0.974820229,-0.494027374,0.024964313,SEC7-like guanine nucleotide exchange family protein
Bradi1g68190,0.670849922,0.890626694,-2.418232247,NA,0.163058154,NA,Histone superfamily protein
Bradi1g68200,0.657698825,NA,0.237231514,0.962725578,-0.159064358,0.87491269,NA
Bradi1g68204,0.606784091,NA,0.234815289,0.980798329,-0.116236334,0.931806835,NA
Bradi1g68206,0.184661199,NA,-3.980666727,NA,-2.344590105,NA,NA
Bradi1g68208,NA,NA,-3.044803326,NA,-1.036379027,NA,NA
Bradi1g68210,0.902974831,0.890626694,-0.594950619,0.88299928,0.048120211,0.936524789,Senescence/dehydration-associated protein-related
Bradi1g68220,NA,NA,-1.779545291,NA,0.620682212,NA,"FBD, F-box and Leucine Rich Repeat domains containing protein"
Bradi1g68230,-0.265917527,NA,-1.419166533,NA,0.662003067,NA,NA
Bradi1g68237,0.51831095,0.890626694,0.146122524,0.981328184,-0.733696039,0.12993782,RADIATION SENSITIVE 17
Bradi1g68250,-0.535282833,NA,0.219055864,0.978500436,0.10213208,0.944925971,Ras-related small GTP-binding family protein
Bradi1g68255,0.439172002,NA,-0.053735087,0.994690731,-0.268022416,0.879000824,NA
Bradi1g68260,0.866731641,0.890626694,0.195026619,0.975311399,0.178833233,0.78421451,NA
Bradi1g68270,0.473347063,0.890626694,-0.941568954,0.790155226,-0.019470541,0.988910241,subtilisin-like serine protease 2
Bradi1g68280,-0.525632482,0.890626694,-0.477107731,0.676914259,0.039155652,0.947156751,actin depolymerizing factor 5
Bradi1g68286,-0.413555609,NA,-0.348432006,NA,-0.610844071,NA,NA
Bradi1g68290,-0.298656618,0.890626694,0.083545071,0.98490663,0.331689757,0.136496319,regulatory particle non-ATPase 10
Bradi1g68300,1.0373079,0.890626694,0.000595323,0.999937378,0.499040356,0.15499252,acyl-CoA-binding domain 3
Bradi1g68310,1.061263204,0.890626694,-0.620743706,0.984862487,-0.068513474,NA,Glycosyl hydrolase family 10 protein
Bradi1g68320,0.414147729,0.890626694,0.247779305,0.962758868,0.003195732,0.997018796,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Bradi1g68330,0.754352767,0.890626694,-0.036792279,0.997222407,-0.103262184,0.841901557,Pathogenesis-related thaumatin superfamily protein
Bradi1g68340,1.372604735,0.890626694,-0.391827125,0.954912984,0.746029693,0.039716234,Pathogenesis-related thaumatin superfamily protein
Bradi1g68350,0.38222776,NA,-2.762945618,NA,1.324274889,NA,like AUXIN RESISTANT 2
Bradi1g68360,-2.186514462,NA,-1.071141843,0.708550539,-0.674099655,NA,armadillo repeat only 2
Bradi1g68367,0.74170849,0.890626694,0.251934011,0.968398584,0.128707223,0.794247722,DNA binding
Bradi1g68372,-0.069909302,NA,-0.212642943,0.981328184,1.218657691,0.033440649,NA
Bradi1g68375,NA,NA,0.832656088,NA,-0.835686872,NA,NA
Bradi1g68380,0.599318217,0.890626694,-0.076638228,0.991143097,-0.28984369,0.627010536,"Dihydrodipicolinate reductase, bacterial/plant"
Bradi1g68390,1.574219065,0.890626694,-2.605095773,0.844583821,-4.363692812,NA,proline-rich protein 4
Bradi1g68395,0.280066592,NA,0.641915026,0.930468812,0.932278507,0.240758803,Ribonuclease H-like superfamily protein
Bradi1g68400,1.447409434,0.890626694,-3.493222141,0.820557003,-1.609130818,NA,proline-rich protein 2
Bradi1g68410,NA,NA,1.554473491,NA,-1.993118144,NA,NA
Bradi1g68420,0.760542044,NA,2.221901171,0.840508052,0.928464339,NA,NA
Bradi1g68430,0.461675467,0.890626694,-0.301591228,0.962725578,0.323414174,0.478205752,3-ketoacyl-CoA synthase 1
Bradi1g68435,NA,NA,-2.641134547,NA,-0.186782525,NA,NA
Bradi1g68440,0.371419469,NA,-0.657794583,NA,1.44863047,NA,heat shock protein 21
Bradi1g68446,-0.8945917,NA,0.433385102,NA,0.176283233,NA,RNA-binding (RRM/RBD/RNP motifs) family protein
Bradi1g68450,1.189966317,NA,-2.801123465,NA,-0.739772541,NA,"beta-1,3-glucanase_putative"
Bradi1g68455,NA,NA,0.253721777,NA,2.515424856,NA,NA
Bradi1g68460,0.542714155,0.890626694,0.001762417,0.999937378,-0.62708184,0.02594514,Plant protein of unknown function (DUF869)
Bradi1g68462,NA,NA,NA,NA,NA,NA,NA
Bradi1g68464,0.405768427,NA,0.437656658,0.905328297,0.24328278,0.721884915,NA
Bradi1g68466,0.69538125,NA,0.537912657,0.80521909,-0.305492891,0.624808727,NA
Bradi1g68469,-0.119610357,NA,0.718642034,0.929321981,-0.516031413,NA,NA
Bradi1g68471,-0.208107904,NA,-1.098372234,0.823086346,0.469570643,NA,NA
Bradi1g68472,1.013178202,0.890626694,0.252095924,0.957514861,0.229485776,0.510734516,NA
Bradi1g68474,0.696594858,0.890626694,0.459323176,0.910233719,-0.099838355,0.855744117,NA
Bradi1g68476,-0.806749564,NA,-1.941989082,NA,0.805578985,NA,NA
Bradi1g68478,0.66874845,NA,-1.085791823,0.688995518,0.286990217,NA,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi1g68487,-0.664810299,0.890626694,0.006220339,0.999474895,-0.005453259,0.995214148,Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
Bradi1g68500,0.826189016,0.890626694,-0.129479118,0.984166416,0.108368814,0.828074831,NA
Bradi1g68502,0.735135696,0.890626694,-0.264624204,0.960146759,-0.399818607,0.478458156,NA
Bradi1g68505,0.150625196,0.890626694,-0.579652061,0.953827111,-0.241892679,0.567854388,Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein
Bradi1g68510,-0.966540306,0.890626694,0.223970368,0.9615271,-0.224146829,0.591832563,TSL-kinase interacting protein 1
Bradi1g68516,-7.238759722,0.222976878,0.946844327,NA,-0.440719492,NA,Small nuclear ribonucleoprotein family protein
Bradi1g68520,1.083181913,0.890626694,-0.083807516,0.987552839,-0.097708683,0.859980068,B-cell receptor-associated 31-like
Bradi1g68530,-1.29740782,NA,-0.199007217,0.989042692,4.272246939,NA,ARM repeat superfamily protein
Bradi1g68540,0.72807862,0.890626694,-0.179776286,0.968998471,-0.276411937,0.3366467,translocon at the outer envelope membrane of chloroplasts 34
Bradi1g68550,0.817784411,NA,-0.097282574,0.987552839,-0.080507984,0.932739121,NA
Bradi1g68555,0.850634968,NA,-0.850699004,0.60606265,-0.251997791,0.841470188,NA
Bradi1g68560,-0.497922302,0.890626694,0.050911827,0.992896227,0.310750503,0.307673587,basic region/leucine zipper transcription factor 16
Bradi1g68570,0.248775075,NA,-0.697892538,0.793175513,-0.481545464,0.612263324,zinc finger protein 4
Bradi1g68580,0.003609797,0.997158079,-0.49252941,0.806302469,-0.090490817,0.827541104,Protein of unknown function (DUF1423)
Bradi1g68590,1.135621501,0.890626694,-2.177716941,0.432712351,-0.232866632,0.882883651,endoxyloglucan transferase A3
Bradi1g68600,0.058819941,0.952164072,-0.240675778,0.970226913,-0.172610923,0.718412604,hydroxyproline-rich glycoprotein family protein
Bradi1g68607,0.774413269,NA,-2.59830208,0.384398467,-0.010409154,NA,F-box/RNI-like superfamily protein
Bradi1g68620,-2.202112059,0.744859143,-0.115742857,0.990618257,-0.180726129,0.853649641,GINS complex protein
Bradi1g68630,0.581138642,NA,0.493507818,0.927589526,0.286741364,0.543248975,radical SAM domain-containing protein / GCN5-related N-acetyltransferase (GNAT) family protein
Bradi1g68640,0.768681311,0.898338615,0.541614386,0.914658908,0.016951002,0.970667319,Cysteine proteinases superfamily protein
Bradi1g68650,1.498623016,NA,-0.540823541,NA,1.662129516,NA,Serine protease inhibitor (SERPIN) family protein
Bradi1g68660,0.527031049,NA,0.27186383,0.956478951,-0.129318485,0.906359816,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Bradi1g68670,0.81374646,0.890626694,0.26204012,0.95194299,0.519502039,0.007980865,purple acid phosphatase 3
Bradi1g68680,0.529506731,0.890626694,0.765281387,0.557880433,0.625281582,0.127687932,DNAse I-like superfamily protein
Bradi1g68690,0.725198546,NA,-0.246151937,NA,1.337046812,NA,Fasciclin-like arabinogalactan family protein
Bradi1g68697,0.196851509,NA,0.134339801,0.984862487,0.36750014,0.585580493,cyclin J18
Bradi1g68701,-3.199633489,NA,1.009291499,NA,1.059885673,NA,NA
Bradi1g68705,-0.806120517,NA,-0.914261853,NA,NA,NA,NA
Bradi1g68710,0.400228017,0.890626694,0.716276235,0.532593468,-0.227645759,0.694888302,microtubule-associated protein 65-7
Bradi1g68720,-0.704763435,NA,-0.268767881,0.981328184,-0.060126576,NA,NA
Bradi1g68730,1.515692193,NA,-1.213923248,0.932362976,-1.468144511,NA,indeterminate(ID)-domain 14
Bradi1g68740,-1.62603099,0.890626694,-0.067864187,0.99645508,0.394350668,0.816651364,NAD(P)-linked oxidoreductase superfamily protein
Bradi1g68750,-0.08866498,0.907254523,-0.104460111,0.9909764,-0.521851501,0.016997191,Endomembrane protein 70 protein family
Bradi1g68757,0.300368279,0.890626694,-0.555585886,0.936612311,-0.31848544,0.746916098,anaphase promoting complex 6
Bradi1g68780,NA,NA,0.042680373,NA,3.01156086,NA,NA
Bradi1g68800,-0.670093647,NA,-0.531206274,NA,0.887242136,NA,myb domain protein 109
Bradi1g68807,-4.820737634,0.036428936,0.210296308,0.983201392,0.923744286,0.156270727,glutamate decarboxylase
Bradi1g68820,0.730814666,0.890626694,0.261898921,0.968398584,-0.095989722,0.891929223,peptide transporter 2
Bradi1g68830,-0.74956363,0.890626694,0.058880115,0.993337382,-0.602479028,0.046782338,peptide transporter 2
Bradi1g68837,0.013129706,0.990996839,0.381162766,0.953165335,-0.515542495,0.030221919,peptide transporter 2
Bradi1g68843,0.744215998,NA,0.442653788,0.956389266,-0.524279044,0.465010395,NA
Bradi1g68850,0.467467125,NA,-0.209686178,0.987688129,0.570194817,NA,peptide transporter 2
Bradi1g68860,-0.660768836,0.890626694,0.36211347,0.932425404,-0.590613371,0.07428827,peptide transporter 2
Bradi1g68870,1.09483293,NA,-0.004883446,0.999882375,-0.326137536,NA,Pentatricopeptide repeat (PPR) superfamily protein
Bradi1g68880,0.267077587,0.890626694,0.050497902,0.992880345,0.062917736,0.921288201,LisH and RanBPM domains containing protein
Bradi1g68887,1.373193324,NA,1.552949243,0.657276904,1.309818874,NA,Peroxidase superfamily protein
Bradi1g68900,1.434223828,0.890626694,-0.999880641,0.957349985,-3.480212219,NA,peroxidase 2
Bradi1g68910,0.956607036,0.890626694,0.435105336,0.92580321,0.108689277,0.886798835,proline-rich family protein
Bradi1g68912,-3.199633489,NA,0.125023807,NA,2.071141059,NA,NA
Bradi1g68914,NA,NA,-1.828149497,NA,2.336170168,NA,Ribonuclease H-like superfamily protein
Bradi1g68918,NA,NA,-0.145142808,NA,2.502580028,NA,proline-rich family protein
Bradi1g68927,-0.806749564,NA,-1.511340304,NA,0.846826988,NA,Peroxidase superfamily protein
Bradi1g68940,-0.149317012,0.890626694,-0.554326156,0.956048575,-0.555317482,0.064956026,Ubiquitin supergroup;Ribosomal protein L40e
Bradi1g68945,NA,NA,-0.045111529,NA,2.298630091,NA,Protein kinase superfamily protein
Bradi1g68950,-1.564567791,0.890626694,-0.506177253,0.932362976,-0.432751067,0.58618552,Cation efflux family protein
Bradi1g68957,-0.200840842,0.890626694,0.384036437,0.906764468,0.005709935,0.991534773,NA
Bradi1g68970,0.821199728,0.890626694,0.090366752,0.988423243,0.049457051,0.95323657,NA
Bradi1g68985,1.498606577,NA,-1.365767294,NA,-0.860730604,NA,chromomethylase 3
Bradi1g69000,0.750992356,0.890626694,0.133306256,0.983269531,-0.054740551,0.906860913,"coatomer gamma-2 subunit, putative / gamma-2 coat protein, putative / gamma-2 COP, putative"
Bradi1g69005,0.693110101,NA,-1.316506721,0.700318148,-0.144279223,NA,NA
Bradi1g69010,-0.194277005,0.891038154,0.106273501,0.983201392,0.14958801,0.800191591,5\'-3\' exonuclease family protein
Bradi1g69020,-0.609271114,0.890626694,0.149804263,0.984862487,0.535703072,0.218186084,Glycosyl hydrolase family 17 protein
Bradi1g69030,0.670959457,NA,0.128842951,0.987552839,-0.430097885,0.582562265,NA
Bradi1g69040,0.368466014,0.890626694,-0.037881082,0.996424868,0.284896915,0.512425556,Cytochrome P450 superfamily protein
Bradi1g69044,0.327658463,NA,-0.051632196,0.997415443,-0.265407082,0.864555221,NA
Bradi1g69048,0.631111084,0.890626694,0.882582498,0.318650255,-0.153551076,0.644563744,NA
Bradi1g69052,NA,NA,-1.158565161,NA,-0.387574171,NA,Ribonuclease H-like superfamily protein
Bradi1g69057,1.045671815,NA,-0.766184413,0.886896276,0.491056564,0.650447466,Protein kinase superfamily protein
Bradi1g69063,NA,NA,-0.549521504,NA,3.450508425,NA,NA
Bradi1g69070,0.843244826,NA,-0.140540141,0.989061819,0.037599362,0.96567012,Erythronate-4-phosphate dehydrogenase family protein
Bradi1g69080,-1.106265396,0.890626694,0.015521717,0.998496591,-0.254262069,0.717901266,Clathrin adaptor complex small chain family protein
Bradi1g69090,0.40875605,0.891038154,-0.105351909,0.987552839,0.093478094,0.903408413,NA
Bradi1g69097,0.197906996,0.896162584,-1.76307271,0.686930713,-0.034009107,0.987356202,Leucine-rich receptor-like protein kinase family protein
Bradi1g69110,-0.797904543,NA,0.12944974,NA,1.273193779,NA,basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Bradi1g69115,NA,NA,-1.86303449,NA,0.027283498,NA,NA
Bradi1g69120,0.277911494,0.890626694,0.065355135,0.990982022,0.091834627,0.908717411,MATE efflux family protein
Bradi1g69125,0.65115776,NA,0.683094413,0.834231181,-0.049835816,0.964463567,NA
Bradi1g69130,-0.96747754,0.890626694,0.157961652,0.973513314,0.251898066,0.631644141,Maf-like protein
Bradi1g69136,0.285485086,NA,-0.684908484,0.936325491,-0.084318721,NA,NA
Bradi1g69140,0.823392074,NA,0.284203351,0.954583963,0.416513677,0.345892204,WWE protein-protein interaction domain protein family
Bradi1g69145,NA,NA,-3.415298623,NA,-0.424816839,NA,NA
Bradi1g69150,-0.80227328,0.890626694,-0.777468991,0.649224473,-0.48691322,0.181685553,homeobox from Arabidopsis thaliana
Bradi1g69155,NA,NA,-0.914261853,NA,1.457109102,NA,NA
Bradi1g69160,-1.191599348,0.890626694,-0.764882851,0.932362976,3.205309416,4.00E-12,branched-chain aminotransferase 3
Bradi1g69170,-1.520557489,0.859397123,0.413534217,0.903316764,-0.170823275,0.586216874,FAD/NAD(P)-binding oxidoreductase family protein
Bradi1g69174,0.571612246,NA,0.536384846,0.953536278,-1.079381165,0.065516856,NA
Bradi1g69176,1.022469277,0.890626694,0.062088075,0.992469095,-0.56244725,0.189114821,NA
Bradi1g69180,-1.740733081,0.890626694,-0.104767805,0.984452292,0.43726943,0.741544173,NA
Bradi1g69185,1.165602144,NA,0.328455141,0.981328184,-0.578628869,0.653137323,WUSCHEL related homeobox 13
Bradi1g69197,0.833211475,0.890626694,-0.209779978,0.971060871,0.278292148,0.561166461,basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Bradi1g69209,0.875686644,NA,-1.098112633,0.583614487,-0.063529569,0.957845297,Integrase-type DNA-binding superfamily protein
